quadkey,latitude,longitude,rwi,error,geometry,index_right,ADM2_PCODE
3313001133100,31.4942613,-8.5144043,-0.506,0.453,POINT (-8.5144043 31.4942613),29.0,MA006002
3311312020202,35.0749644,-2.8015137,-0.452,0.491,POINT (-2.8015137 35.0749644),11.0,MA007007
3311231213223,33.440609,-6.4709473,-0.509,0.435,POINT (-6.4709473 33.440609),0.0,MA008005
3313003000201,30.6662655,-9.810791,0.14,0.448,POINT (-9.810791 30.6662655),32.0,MA009001
3313003322223,29.5447873,-9.107666,-0.336,0.417,POINT (-9.107666 29.5447873),28.0,MA009006
3311232000133,33.0731305,-8.2727051,-0.496,0.407,POINT (-8.2727051 33.0731305),67.0,MA002002
3313011130230,31.5317257,-5.9216309,-0.245,0.523,POINT (-5.9216309 31.5317257),55.0,MA003004
3311302331233,34.4612768,-4.317627,-0.035,0.417,POINT (-4.317627 34.4612768),17.0,MA004009
3311320320003,33.4039307,-4.888916,-0.672,0.523,POINT (-4.888916 33.4039307),45.0,MA004005
3311233123121,32.6486253,-6.0314941,-0.329,0.45,POINT (-6.0314941 32.6486253),43.0,MA001002
3313001211012,31.3254862,-9.2614746,-0.226,0.392,POINT (-9.2614746 31.3254862),29.0,MA006002
3311322123201,32.6116159,-4.7131348,-0.392,0.404,POINT (-4.7131348 32.6116159),52.0,MA003003
3313003331122,29.7739134,-8.5144043,-0.165,0.402,POINT (-8.5144043 29.7739134),6.0,MA009005
3311231230031,33.3855858,-6.6027832,-0.895,0.422,POINT (-6.6027832 33.3855858),0.0,MA008005
3311231311202,33.6237675,-5.7897949,-0.411,0.421,POINT (-5.7897949 33.6237675),50.0,MA004003
3313010111220,31.8308986,-7.1960449,0.133,0.499,POINT (-7.1960449 31.8308986),51.0,MA006005
3311231301113,33.6969222,-5.9875488,-0.644,0.403,POINT (-5.9875488 33.6969222),0.0,MA008005
3311223301231,32.4263397,-8.8879395,-0.514,0.475,POINT (-8.8879395 32.4263397),8.0,MA006006
3313003131200,30.3633958,-8.6022949,-0.736,0.39,POINT (-8.6022949 30.3633958),4.0,MA009004
3311232221202,32.1477106,-8.2507324,-0.513,0.541,POINT (-8.2507324 32.1477106),1.0,MA006008
3313001313311,31.1187939,-8.4484863,-0.605,0.437,POINT (-8.4484863 31.1187939),29.0,MA006002
3311231103102,34.1345412,-6.0534668,-0.537,0.456,POINT (-6.0534668 34.1345412),2.0,MA008007
3313100031330,31.5317257,-4.954834,-0.095,0.543,POINT (-4.954834 31.5317257),7.0,MA003002
3311312303000,34.7325837,-1.9226074,0.805,0.544,POINT (-1.9226074 34.7325837),25.0,MA007001
3311302231230,34.4793915,-5.0427246,-0.327,0.478,POINT (-5.0427246 34.4793915),63.0,MA004008
3311302301023,34.8228222,-4.7131348,-0.094,0.501,POINT (-4.7131348 34.8228222),20.0,MA010001
3311232320011,32.2406821,-7.6574707,-0.249,0.441,POINT (-7.6574707 32.2406821),51.0,MA006005
3311322020331,32.7225981,-5.4602051,-0.204,0.42,POINT (-5.4602051 32.7225981),49.0,MA001004
3313010232132,30.8362142,-7.9431152,-0.153,0.394,POINT (-7.9431152 30.8362142),4.0,MA009004
3311312230030,34.5518109,-2.4060059,-0.489,0.433,POINT (-2.4060059 34.5518109),54.0,MA007008
3311321211300,33.642062,-3.5925293,-0.261,0.478,POINT (-3.5925293 33.642062),45.0,MA004005
3313003031320,30.3254708,-9.2175293,0.194,0.484,POINT (-9.2175293 30.3254708),4.0,MA009004
3311232031001,32.8334424,-7.8771973,0.084,0.514,POINT (-7.8771973 32.8334424),14.0,MA002009
3311223332301,32.0173911,-8.6682129,-0.175,0.399,POINT (-8.6682129 32.0173911),9.0,MA006007
3311320030303,33.9160126,-5.1525879,-0.108,0.538,POINT (-5.1525879 33.9160126),50.0,MA004003
3311312302223,34.6060841,-2.076416,0.023,0.45,POINT (-2.076416 34.6060841),25.0,MA007001
3311322103113,32.962586,-4.5812988,-0.582,0.389,POINT (-4.5812988 32.962586),45.0,MA004005
3311223322313,31.9987589,-8.9758301,-0.01,0.468,POINT (-8.9758301 31.9987589),8.0,MA006006
3311230232123,33.2203073,-7.9650879,-0.325,0.459,POINT (-7.9650879 33.2203073),66.0,MA002001
3313100213122,31.1376028,-4.9987793,-0.658,0.45,POINT (-4.9987793 31.1376028),55.0,MA003004
3311302310231,34.768691,-4.4934082,-0.115,0.463,POINT (-4.4934082 34.768691),20.0,MA010001
3313011320221,30.9305004,-6.295166,0.016,0.443,POINT (-6.295166 30.9305004),58.0,MA003005
3311323331131,32.2035049,-2.8234863,-0.37,0.386,POINT (-2.8234863 32.2035049),22.0,MA007004
3311213321100,34.587997,-6.0534668,-0.356,0.494,POINT (-6.0534668 34.587997),23.0,MA008006
3311230133111,33.8612926,-7.0422363,0.613,0.548,POINT (-7.0422363 33.8612926),13.0,MA008001
3311302230332,34.4612768,-5.1306152,-0.148,0.453,POINT (-5.1306152 34.4612768),63.0,MA004008
3311323330330,32.1291049,-3.0212402,-0.461,0.415,POINT (-3.0212402 32.1291049),22.0,MA007004
3313003110323,30.6095493,-8.6682129,-0.894,0.419,POINT (-8.6682129 30.6095493),4.0,MA009004
3311312033213,34.9309781,-2.208252,0.433,0.519,POINT (-2.208252 34.9309781),61.0,MA007002
3311303133011,35.0209992,-2.911377,-0.319,0.532,POINT (-2.911377 35.0209992),11.0,MA007007
3311303132011,35.0209992,-3.0871582,-0.343,0.47,POINT (-3.0871582 35.0209992),11.0,MA007007
3313010011330,31.8308986,-7.767334,-0.19,0.43,POINT (-7.767334 31.8308986),1.0,MA006008
3311300221132,35.684071,-5.3063965,1.016,0.572,POINT (-5.3063965 35.684071),,
3313003210323,30.0025165,-9.3713379,-0.227,0.477,POINT (-9.3713379 30.0025165),15.0,MA009002
3311223303331,32.277844,-8.8000488,-0.749,0.451,POINT (-8.8000488 32.277844),8.0,MA006006
3311302033231,34.912962,-5.020752,-0.244,0.475,POINT (-5.020752 34.912962),12.0,MA010002
3311232003033,32.925707,-8.1848145,-0.19,0.494,POINT (-8.1848145 32.925707),67.0,MA002002
3311322013022,32.925707,-5.0866699,-0.488,0.4,POINT (-5.0866699 32.925707),52.0,MA003003
3311302033320,34.912962,-4.9987793,-0.253,0.532,POINT (-4.9987793 34.912962),12.0,MA010002
3313100033121,31.456782,-4.9768066,-0.594,0.384,POINT (-4.9768066 31.456782),7.0,MA003002
3311312212001,34.7325837,-2.4279785,-0.247,0.463,POINT (-2.4279785 34.7325837),61.0,MA007002
3311303130123,35.1109213,-3.0432129,-0.662,0.54,POINT (-3.0432129 35.1109213),11.0,MA007007
3313100221002,31.0246937,-5.4382324,-0.389,0.453,POINT (-5.4382324 31.0246937),55.0,MA003004
3313011001331,31.8308986,-6.6906738,0.219,0.493,POINT (-6.6906738 31.8308986),42.0,MA001001
3311320133232,33.7334762,-4.3395996,-0.357,0.455,POINT (-4.3395996 33.7334762),53.0,MA004007
3313003003332,30.4581439,-9.5251465,-0.332,0.512,POINT (-9.5251465 30.4581439),32.0,MA009001
3311231033202,33.7700147,-6.4929199,-0.203,0.458,POINT (-6.4929199 33.7700147),0.0,MA008005
3313010201311,31.2691604,-8.0969238,-0.513,0.421,POINT (-8.0969238 31.2691604),33.0,MA006001
3313001203111,31.194007,-9.5031738,-0.319,0.414,POINT (-9.5031738 31.194007),40.0,MA006003
3313021013323,29.2384766,-9.1955566,0.231,0.491,POINT (-9.1955566 29.2384766),31.0,MA005002
3311322130000,32.8334424,-4.5593262,-0.547,0.392,POINT (-4.5593262 32.8334424),52.0,MA003003
3311233311200,32.4634255,-5.7897949,-0.296,0.489,POINT (-5.7897949 32.4634255),43.0,MA001002
3313001130023,31.587894,-8.7561035,-0.309,0.498,POINT (-8.7561035 31.587894),29.0,MA006002
3311231131231,33.8977765,-5.723877,-0.157,0.476,POINT (-5.723877 33.8977765),59.0,MA004002
3311223321121,32.2035049,-8.8439941,-0.157,0.451,POINT (-8.8439941 32.2035049),8.0,MA006006
3311233013302,32.8888127,-6.4050293,-0.552,0.562,POINT (-6.4050293 32.8888127),26.0,MA001005
3313020132032,29.0081399,-10.1403809,-0.425,0.511,POINT (-10.1403809 29.0081399),31.0,MA005002
3311312033132,34.9669984,-2.142334,-0.181,0.486,POINT (-2.142334 34.9669984),61.0,MA007002
3311223323030,32.0546442,-8.9099121,0.008,0.47,POINT (-8.9099121 32.0546442),8.0,MA006006
3311302323322,34.3162179,-4.6472168,-0.428,0.417,POINT (-4.6472168 34.3162179),63.0,MA004008
3313001232120,30.8550788,-9.3933105,-0.359,0.418,POINT (-9.3933105 30.8550788),32.0,MA009001
3311231132222,33.7334762,-5.9655762,-0.104,0.403,POINT (-5.9655762 33.7334762),0.0,MA008005
3311303021300,35.0929448,-3.9440918,-0.082,0.531,POINT (-3.9440918 35.0929448),20.0,MA010001
3313001012111,31.7935547,-9.3273926,-0.511,0.454,POINT (-9.3273926 31.7935547),40.0,MA006003
3311230303120,33.5322367,-7.4597168,0.104,0.515,POINT (-7.4597168 33.5322367),24.0,MA002003
3311232022003,32.6671243,-8.404541,0.214,0.541,POINT (-8.404541 32.6671243),30.0,MA002008
3311231003311,34.0799618,-6.6906738,0.207,0.472,POINT (-6.6906738 34.0799618),64.0,MA008003
3313001301213,31.2503777,-8.8879395,0.218,0.466,POINT (-8.8879395 31.2503777),29.0,MA006002
3311213331310,34.515609,-5.657959,-0.071,0.431,POINT (-5.657959 34.515609),23.0,MA008006
3311303123013,35.0030029,-3.2629395,-0.668,0.44,POINT (-3.2629395 35.0030029),62.0,MA007003
3313003011032,30.6851635,-9.2614746,-0.437,0.49,POINT (-9.2614746 30.6851635),4.0,MA009004
3311223110301,33.054716,-8.6682129,-0.123,0.496,POINT (-8.6682129 33.054716),67.0,MA002002
3313101000020,31.905541,-4.2077637,-0.815,0.464,POINT (-4.2077637 31.905541),7.0,MA003002
3311303321020,34.5518109,-3.3288574,-0.574,0.426,POINT (-3.3288574 34.5518109),47.0,MA007005
3313003222302,29.5830112,-9.744873,-0.266,0.416,POINT (-9.744873 29.5830112),28.0,MA009006
3311232101201,33.054716,-7.5256348,0.169,0.549,POINT (-7.5256348 33.054716),14.0,MA002009
3313001320002,31.0246937,-9.1296387,0.197,0.474,POINT (-9.1296387 31.0246937),29.0,MA006002
3313010113012,31.7748771,-7.1520996,0.052,0.538,POINT (-7.1520996 31.7748771),51.0,MA006005
3313001300011,31.344254,-9.0637207,-0.267,0.425,POINT (-9.0637207 31.344254),29.0,MA006002
3313101023020,31.456782,-4.0319824,-0.219,0.441,POINT (-4.0319824 31.456782),7.0,MA003002
3311233023212,32.5931055,-6.8005371,-0.743,0.445,POINT (-6.8005371 32.5931055),46.0,MA001003
3311231122331,33.7517474,-6.1633301,-0.54,0.449,POINT (-6.1633301 33.7517474),0.0,MA008005
3311231010031,34.261756,-6.6027832,0.913,0.52,POINT (-6.6027832 34.261756),3.0,MA008004
3313010030001,31.6440285,-8.0529785,0.962,0.513,POINT (-8.0529785 31.6440285),38.0,MA006004
3311302120200,35.0929448,-4.9108887,-0.723,0.565,POINT (-4.9108887 35.0929448),12.0,MA010002
3311233131300,32.7595615,-5.7019043,0.049,0.477,POINT (-5.7019043 32.7595615),49.0,MA001004
3313003132301,30.2116078,-8.6682129,-0.002,0.442,POINT (-8.6682129 30.2116078),4.0,MA009004
3311223332003,32.0732651,-8.7561035,-0.591,0.453,POINT (-8.7561035 32.0732651),9.0,MA006007
3313010130003,31.6253207,-7.3498535,-0.459,0.406,POINT (-7.3498535 31.6253207),33.0,MA006001
3313012001100,30.7418353,-8.1628418,-0.558,0.393,POINT (-8.1628418 30.7418353),4.0,MA009004
3313013130311,30.3633958,-5.8117676,-0.069,0.499,POINT (-5.8117676 30.3633958),58.0,MA003005
3311233130023,32.7780375,-5.9436035,-0.473,0.409,POINT (-5.9436035 32.7780375),49.0,MA001004
3311322210200,32.4634255,-5.2624512,0.021,0.539,POINT (-5.2624512 32.4634255),52.0,MA003003
3311213330131,34.5518109,-5.8117676,-0.648,0.472,POINT (-5.8117676 34.5518109),23.0,MA008006
3313010331100,31.0435212,-7.1081543,-0.326,0.494,POINT (-7.1081543 31.0435212),37.0,MA003001
3311320230032,33.367237,-5.2185059,-0.307,0.437,POINT (-5.2185059 33.367237),56.0,MA004004
3311320010322,34.1709079,-5.1745605,-0.465,0.47,POINT (-5.1745605 34.1709079),10.0,MA004006
3311320120100,34.0071346,-4.822998,0.076,0.466,POINT (-4.822998 34.0071346),,
3311320031100,34.0071346,-4.9987793,1.377,0.516,POINT (-4.9987793 34.0071346),,
3311303232121,34.4069092,-3.7463379,-0.588,0.415,POINT (-3.7463379 34.4069092),47.0,MA007005
3311233213030,32.3521223,-6.4489746,-0.1,0.489,POINT (-6.4489746 32.3521223),43.0,MA001002
3313020110222,29.3917473,-10.1843262,0.46,0.561,POINT (-10.1843262 29.3917473),,
3313010113223,31.6627324,-7.1740723,-0.842,0.443,POINT (-7.1740723 31.6627324),42.0,MA001001
3311302122103,35.0030029,-4.8010254,-0.227,0.506,POINT (-4.8010254 35.0030029),12.0,MA010002
3313010021233,31.5129954,-8.1848145,0.011,0.503,POINT (-8.1848145 31.5129954),38.0,MA006004
3313100121203,31.5504522,-4.7131348,0.039,0.519,POINT (-4.7131348 31.5504522),7.0,MA003002
3313001311110,31.344254,-8.470459,-0.277,0.392,POINT (-8.470459 31.344254),29.0,MA006002
3311302321303,34.4975022,-4.6252441,-0.122,0.506,POINT (-4.6252441 34.4975022),63.0,MA004008
3311213130301,35.0929448,-5.8557129,-0.238,0.491,POINT (-5.8557129 35.0929448),35.0,MA010004
3311231333022,33.2203073,-5.7897949,-0.586,0.421,POINT (-5.7897949 33.2203073),49.0,MA001004
3313021000332,29.3917473,-9.7009277,-0.473,0.419,POINT (-9.7009277 29.3917473),5.0,MA005004
3311312211331,34.768691,-2.1203613,-0.314,0.448,POINT (-2.1203613 34.768691),25.0,MA007001
3311303212222,34.6060841,-3.8562012,-0.044,0.43,POINT (-3.8562012 34.6060841),17.0,MA004009
3313010232223,30.7607184,-8.0529785,-0.746,0.403,POINT (-8.0529785 30.7607184),4.0,MA009004
3311320102332,34.0253472,-4.7790527,0.095,0.46,POINT (-4.7790527 34.0253472),53.0,MA004007
3313010033003,31.4755236,-7.8771973,0.415,0.501,POINT (-7.8771973 31.4755236),33.0,MA006001
3311323022231,32.5745912,-4.1418457,-0.618,0.399,POINT (-4.1418457 32.5745912),52.0,MA003003
3311223323203,31.9987589,-8.9318848,0.396,0.438,POINT (-8.9318848 31.9987589),8.0,MA006006
3311303200200,34.8047824,-4.2077637,-0.244,0.42,POINT (-4.2077637 34.8047824),20.0,MA010001
3311312322131,34.4069092,-1.9445801,-0.271,0.403,POINT (-1.9445801 34.4069092),48.0,MA007006
3313012033030,30.2495768,-7.8552246,-0.385,0.4,POINT (-7.8552246 30.2495768),4.0,MA009004
3311302122010,35.0209992,-4.8669434,-0.053,0.543,POINT (-4.8669434 35.0209992),12.0,MA010002
3311233133230,32.5745912,-5.7458496,-0.478,0.404,POINT (-5.7458496 32.5745912),43.0,MA001002
3313011002211,31.7188218,-6.9543457,0.258,0.492,POINT (-6.9543457 31.7188218),42.0,MA001001
3313011001102,31.9241921,-6.7565918,-0.396,0.483,POINT (-6.7565918 31.9241921),42.0,MA001001
3311302120300,35.0929448,-4.822998,-0.119,0.44,POINT (-4.822998 35.0929448),12.0,MA010002
3311231203212,33.4772717,-6.8005371,-0.854,0.428,POINT (-6.8005371 33.4772717),0.0,MA008005
3313002332331,29.5639011,-10.0305176,-0.078,0.512,POINT (-10.0305176 29.5639011),5.0,MA005004
3313003112001,30.5906366,-8.7561035,-0.367,0.426,POINT (-8.7561035 30.5906366),4.0,MA009004
3313001211000,31.344254,-9.3054199,-0.293,0.414,POINT (-9.3054199 31.344254),40.0,MA006003
3311223323020,32.0546442,-8.9538574,0.001,0.494,POINT (-8.9538574 32.0546442),8.0,MA006006
3311303330033,34.5337119,-3.0871582,-0.571,0.454,POINT (-3.0871582 34.5337119),47.0,MA007005
3311233222110,32.0918821,-6.8884277,-0.382,0.403,POINT (-6.8884277 32.0918821),42.0,MA001001
3311303203033,34.6783932,-3.9660645,-0.608,0.518,POINT (-3.9660645 34.6783932),17.0,MA004009
3311213332320,34.334364,-5.8776855,-0.12,0.516,POINT (-5.8776855 34.334364),2.0,MA008007
3311312122223,34.894942,-2.076416,-0.408,0.448,POINT (-2.076416 34.894942),25.0,MA007001
3311322200103,32.5190256,-5.5041504,-0.122,0.489,POINT (-5.5041504 32.5190256),49.0,MA001004
3311223322310,32.0173911,-8.9978027,-0.498,0.403,POINT (-8.9978027 32.0173911),8.0,MA006006
3311303221131,34.5518109,-3.8781738,0.297,0.492,POINT (-3.8781738 34.5518109),17.0,MA004009
3313010223001,30.892797,-8.2287598,-0.467,0.388,POINT (-8.2287598 30.892797),4.0,MA009004
3311232032000,32.6856194,-8.0749512,-0.211,0.434,POINT (-8.0749512 32.6856194),30.0,MA002008
3313010032333,31.363018,-7.9211426,0.19,0.501,POINT (-7.9211426 31.363018),33.0,MA006001
3311231302132,33.5139189,-6.1853027,-0.528,0.417,POINT (-6.1853027 33.5139189),0.0,MA008005
3311233221003,32.2220954,-6.8225098,-0.115,0.526,POINT (-6.8225098 32.2220954),46.0,MA001003
3311302030103,35.1468624,-5.1525879,-0.268,0.391,POINT (-5.1525879 35.1468624),12.0,MA010002
3311213103100,35.3084009,-6.0534668,-0.413,0.647,POINT (-6.0534668 35.3084009),35.0,MA010004
3313001210222,31.212801,-9.4812012,-0.615,0.429,POINT (-9.4812012 31.212801),40.0,MA006003
3311320232223,33.1467497,-5.2404785,-0.073,0.393,POINT (-5.2404785 33.1467497),56.0,MA004004
3311231310032,33.6603526,-5.9216309,-0.627,0.429,POINT (-5.9216309 33.6603526),0.0,MA008005
3311302102222,35.1827876,-4.9108887,-0.484,0.466,POINT (-4.9108887 35.1827876),12.0,MA010002
3313011001303,31.8495649,-6.7346191,0.145,0.428,POINT (-6.7346191 31.8495649),42.0,MA001001
3311302121021,35.1288938,-4.7131348,-0.132,0.52,POINT (-4.7131348 35.1288938),12.0,MA010002
3311321200333,33.5871669,-4.0539551,-0.009,0.383,POINT (-4.0539551 33.5871669),47.0,MA007005
3311302213101,34.7325837,-4.9768066,-0.074,0.468,POINT (-4.9768066 34.7325837),63.0,MA004008
3313011101102,31.9241921,-6.0534668,0.084,0.387,POINT (-6.0534668 31.9241921),42.0,MA001001
3311320101201,34.2254285,-4.7131348,-0.642,0.42,POINT (-4.7131348 34.2254285),63.0,MA004008
3313013101133,30.6851635,-5.9875488,-0.044,0.389,POINT (-5.9875488 30.6851635),58.0,MA003005
3311302322032,34.3887788,-4.8669434,-0.638,0.486,POINT (-4.8669434 34.3887788),63.0,MA004008
3313010130302,31.5504522,-7.2839355,-0.485,0.389,POINT (-7.2839355 31.5504522),33.0,MA006001
3313010120320,31.5317257,-7.635498,0.133,0.478,POINT (-7.635498 31.5317257),33.0,MA006001
3313012100133,30.6851635,-7.5695801,-0.623,0.391,POINT (-7.5695801 30.6851635),4.0,MA009004
3313011331101,31.0435212,-5.6799316,-0.478,0.404,POINT (-5.6799316 31.0435212),55.0,MA003004
3311233322112,32.0732651,-6.1853027,-0.551,0.413,POINT (-6.1853027 32.0732651),42.0,MA001001
3311232032102,32.6671243,-7.9870605,-0.513,0.43,POINT (-7.9870605 32.6671243),1.0,MA006008
3311231113221,34.043556,-5.7678223,-0.288,0.471,POINT (-5.7678223 34.043556),59.0,MA004002
3311312033210,34.9489902,-2.2302246,-0.07,0.518,POINT (-2.2302246 34.9489902),61.0,MA007002
3311233013020,32.9441484,-6.4929199,-0.124,0.488,POINT (-6.4929199 32.9441484),26.0,MA001005
3313001302202,31.0999813,-9.1296387,-0.039,0.465,POINT (-9.1296387 31.0999813),29.0,MA006002
3311320113101,34.1527265,-4.2736816,-0.703,0.444,POINT (-4.2736816 34.1527265),17.0,MA004009
3313001120002,31.6253207,-9.1296387,-0.412,0.455,POINT (-9.1296387 31.6253207),40.0,MA006003
3311320200023,33.6603526,-5.592041,0.046,0.508,POINT (-5.592041 33.6603526),50.0,MA004003
3311232023033,32.6301225,-8.1848145,-0.326,0.51,POINT (-8.1848145 32.6301225),30.0,MA002008
3311320212312,33.4772717,-5.1306152,-0.178,0.496,POINT (-5.1306152 33.4772717),56.0,MA004004
3313100022231,31.3817783,-5.5480957,-0.445,0.478,POINT (-5.5480957 31.3817783),55.0,MA003004
3311320200122,33.6603526,-5.526123,0.343,0.494,POINT (-5.526123 33.6603526),50.0,MA004003
3311303031102,35.1468624,-3.5925293,-0.014,0.554,POINT (-3.5925293 35.1468624),62.0,MA007003
3313013132100,30.2875311,-5.8776855,-0.171,0.488,POINT (-5.8776855 30.2875311),58.0,MA003005
3311302221213,34.4975022,-5.3723145,0.426,0.54,POINT (-5.3723145 34.4975022),23.0,MA008006
3311312023223,34.894942,-2.6037598,0.162,0.452,POINT (-2.6037598 34.894942),61.0,MA007002
3313001131233,31.5129954,-8.536377,0.347,0.456,POINT (-8.536377 31.5129954),29.0,MA006002
3311223312310,32.3149908,-8.6462402,-0.572,0.456,POINT (-8.6462402 32.3149908),8.0,MA006006
3311321103130,34.116352,-3.1970215,-0.39,0.405,POINT (-3.1970215 34.116352),47.0,MA007005
3311231203232,33.440609,-6.8005371,-0.201,0.46,POINT (-6.8005371 33.440609),0.0,MA008005
3313001012011,31.7935547,-9.4152832,0.087,0.442,POINT (-9.4152832 31.7935547),40.0,MA006003
3311320212212,33.4772717,-5.2185059,-0.245,0.523,POINT (-5.2185059 33.4772717),56.0,MA004004
3311232200213,32.4448845,-8.3605957,0.038,0.488,POINT (-8.3605957 32.4448845),30.0,MA002008
3313010032310,31.4192877,-7.9431152,-0.885,0.501,POINT (-7.9431152 31.4192877),33.0,MA006001
3313003013312,30.4960174,-9.173584,0.068,0.482,POINT (-9.173584 30.4960174),4.0,MA009004
3313012021020,30.4013061,-8.2507324,-0.655,0.406,POINT (-8.2507324 30.4013061),4.0,MA009004
3313001031220,31.5317257,-9.3054199,-0.752,0.439,POINT (-9.3054199 31.5317257),40.0,MA006003
3313003031022,30.3823528,-9.3054199,-0.206,0.525,POINT (-9.3054199 30.3823528),4.0,MA009004
3313003010111,30.7418353,-9.3273926,0.145,0.477,POINT (-9.3273926 30.7418353),32.0,MA009001
3313001301300,31.2691604,-8.8659668,0.331,0.493,POINT (-8.8659668 31.2691604),29.0,MA006002
3313003003311,30.5149486,-9.5031738,-0.289,0.458,POINT (-9.5031738 30.5149486),32.0,MA009001
3311320230113,33.4039307,-5.1086426,-0.333,0.48,POINT (-5.1086426 33.4039307),56.0,MA004004
3313003302032,29.9263737,-9.0856934,-0.048,0.411,POINT (-9.0856934 29.9263737),15.0,MA009002
3311303230010,34.587997,-3.8122559,-0.455,0.403,POINT (-3.8122559 34.587997),17.0,MA004009
3313010102020,31.7561958,-7.7233887,-0.639,0.432,POINT (-7.7233887 31.7561958),1.0,MA006008
3311322023212,32.5931055,-5.3942871,0.338,0.434,POINT (-5.3942871 32.5931055),49.0,MA001004
3311231200013,33.6969222,-6.9543457,-0.409,0.466,POINT (-6.9543457 33.6969222),13.0,MA008001
3311302310103,34.85889,-4.4494629,-0.457,0.419,POINT (-4.4494629 34.85889),20.0,MA010001
3311232202101,32.3892386,-8.3166504,-0.708,0.404,POINT (-8.3166504 32.3892386),1.0,MA006008
3311232102131,32.9441484,-7.5695801,-0.115,0.471,POINT (-7.5695801 32.9441484),14.0,MA002009
3311213113111,35.3084009,-5.6359863,0.696,0.565,POINT (-5.6359863 35.3084009),35.0,MA010004
3313010121033,31.587894,-7.4816895,0.058,0.431,POINT (-7.4816895 31.587894),33.0,MA006001
3311233232003,32.0732651,-6.6467285,0.142,0.446,POINT (-6.6467285 32.0732651),42.0,MA001001
3313010220331,30.9305004,-8.2727051,0.254,0.491,POINT (-8.2727051 30.9305004),33.0,MA006001
3313100133121,31.456782,-4.2736816,-0.137,0.458,POINT (-4.2736816 31.456782),7.0,MA003002
3313010210333,31.212801,-7.9211426,-0.444,0.555,POINT (-7.9211426 31.212801),33.0,MA006001
