quadkey,latitude,longitude,rwi,error
3313001203112,31.1752094,-9.5251465,-0.62,0.442
3313010311031,31.3067147,-7.130127,-0.365,0.431
3311232312111,32.3892386,-7.2180176,-0.629,0.485
3311303122132,34.9669984,-3.3728027,-0.15,0.537
3311233033321,32.5745912,-6.3830566,0.461,0.511
3311232033133,32.6301225,-7.7453613,-0.239,0.621
3311322130321,32.7225981,-4.4494629,-0.15,0.441
3311233121002,32.8149779,-6.1413574,-0.404,0.417
3311233333021,32.0546442,-5.7678223,-0.354,0.399
3311233223222,31.9614831,-6.8444824,-0.822,0.42
3311233220111,32.2406821,-6.8664551,-0.491,0.474
3311233231331,32.1291049,-6.3391113,0.0,0.464
3311312033102,35.0030029,-2.1862793,0.212,0.523
3311230233202,33.1835362,-7.8991699,-0.135,0.426
3311232012233,32.851903,-8.0090332,-0.519,0.431
3311302303313,34.6422466,-4.5812988,0.418,0.486
3311312032221,34.912962,-2.4279785,-0.104,0.497
3311231300121,33.6786394,-6.2072754,-0.402,0.44
3313010113001,31.7935547,-7.1740723,-0.114,0.49
3311312300201,34.8047824,-2.076416,-0.199,0.463
3313012012331,30.4770825,-7.9211426,0.036,0.457
3311302212221,34.6241673,-5.2404785,-0.247,0.512
3311320022132,33.8065375,-5.4821777,-0.578,0.538
3311303202333,34.6060841,-4.0539551,-0.474,0.409
3311303131233,35.0389916,-2.911377,-0.173,0.51
3311223313323,32.259265,-8.4924316,-0.227,0.515
3313001313330,31.081165,-8.470459,-0.642,0.415
3313012031323,30.3065028,-7.7893066,-0.701,0.408
3313020110233,29.3917473,-10.1184082,-0.33,0.475
3311322301300,32.4634255,-4.6472168,-0.354,0.385
3311233332031,32.0546442,-5.8996582,-0.899,0.385
3311320203130,33.5322367,-5.3063965,0.017,0.456
3311232031233,32.7041107,-7.833252,-0.66,0.441
3311321201231,33.6054691,-3.9660645,-0.146,0.385
3311233113210,32.9072618,-5.7458496,-0.384,0.42
3311312022331,34.912962,-2.6477051,0.017,0.468
3311302133200,34.9489902,-4.3835449,-0.078,0.462
3311231212003,33.5505507,-6.6467285,-0.261,0.499
3311302102230,35.2007443,-4.8669434,-0.605,0.424
3311233101231,33.0178755,-6.0754395,-0.955,0.403
3311233030103,32.8149779,-6.5588379,-0.014,0.482
3311302302031,34.6964607,-4.8449707,-0.243,0.406
3313012133223,30.1546268,-7.1740723,-0.221,0.384
3313003013233,30.4581439,-9.239502,-0.299,0.523
3311230223231,33.1651449,-8.1848145,-0.683,0.456
3311232003200,32.9072618,-8.2507324,-0.023,0.463
3311320000122,34.2435942,-5.526123,-0.739,0.445
3311320123300,33.788278,-4.6472168,-0.418,0.43
3313003201221,30.0215431,-9.6350098,0.532,0.536
3311231112230,34.043556,-5.9216309,-0.13,0.535
3313003211122,30.0786009,-9.2175293,-0.078,0.492
3313003101220,30.6284584,-8.9538574,-0.497,0.408
3311300223012,35.576916,-5.3942871,0.847,0.534
3311300222132,35.5411658,-5.4821777,-0.238,0.443
3311300222031,35.5590429,-5.5480957,-0.249,0.509
3311232022322,32.5560732,-8.338623,-0.063,0.443
3311320310202,33.6237675,-4.5593262,-0.58,0.424
3311303222122,34.3887788,-4.119873,-0.448,0.416
3311303233321,34.334364,-3.5705566,-0.216,0.485
3313011001213,31.8495649,-6.7785645,-0.404,0.42
3311223233323,31.9614831,-9.1955566,-1.046,0.422
3313012001213,30.6473638,-8.1848145,-0.086,0.501
3311231301320,33.6054691,-6.0534668,-0.372,0.416
3311232321333,32.1104954,-7.3937988,-0.297,0.496
3311223320203,32.1477106,-9.107666,-0.35,0.466
3311223331000,32.2406821,-8.6022949,-0.727,0.429
3311233132332,32.5560732,-5.8337402,-0.671,0.412
3311231330121,33.3855858,-5.8557129,-0.383,0.405
3311322303121,32.3521223,-4.6252441,-0.636,0.404
3313001310012,31.3254862,-8.7341309,-0.58,0.427
3311323202111,32.3892386,-4.0539551,-0.843,0.387
3311321120303,33.9160126,-3.3947754,-0.41,0.451
3311232130103,32.8149779,-7.2619629,-0.38,0.457
3313012012032,30.5338761,-8.0310059,-0.547,0.567
3311233102323,32.851903,-6.2072754,-0.169,0.414
3311302212000,34.7325837,-5.2624512,-0.13,0.456
3313010020011,31.6440285,-8.3605957,-0.776,0.515
3311232312220,32.277844,-7.3718262,-0.333,0.455
3313003010132,30.6851635,-9.3493652,-0.474,0.434
3311232232302,31.9987589,-7.9870605,0.0,0.464
3311320230010,33.4222718,-5.2185059,-0.497,0.555
3311302221323,34.4612768,-5.3283691,0.228,0.472
3311233011020,33.0915411,-6.4929199,-0.385,0.426
3311232220022,32.1849106,-8.4265137,0.016,0.428
3311223310002,32.5190256,-8.7780762,-0.451,0.429
3311231301310,33.642062,-6.0095215,-0.241,0.427
3311230321130,33.3855858,-7.4157715,-0.414,0.497
3311213302330,34.6241673,-6.1853027,-0.897,0.453
3313001121121,31.6066092,-8.8439941,-0.552,0.435
3313001203101,31.194007,-9.5471191,-0.125,0.47
3311223231223,32.1104954,-9.2834473,-0.313,0.502
3311233313303,32.2964193,-5.6799316,-0.495,0.426
3311322002000,32.9810197,-5.6140137,-0.076,0.428
3311302003110,35.3084009,-5.3063965,-0.558,0.45
3311233202332,32.259265,-6.8884277,-0.399,0.474
3311231212202,33.4772717,-6.6687012,-0.21,0.53
3311302200321,34.768691,-5.5041504,-0.281,0.51
3311231012332,34.0253472,-6.5368652,-0.174,0.53
3313010123311,31.4192877,-7.3937988,-0.594,0.46
3311323333202,31.9987589,-2.9772949,-0.311,0.387
3313003300320,30.0215431,-9.041748,-0.141,0.469
3313011012110,31.7935547,-6.5368652,-0.346,0.476
3313003213320,29.8692284,-9.2175293,-0.215,0.472
3313003221033,29.7739134,-9.5910645,-0.233,0.474
3311231132322,33.7334762,-5.8776855,0.079,0.422
3311233120002,32.8149779,-6.3171387,-0.351,0.429
3311233203221,32.277844,-6.8225098,0.187,0.501
3311232223230,31.9801229,-8.2067871,-0.279,0.472
3311231203030,33.5322367,-6.8005371,-0.451,0.448
3311233000312,33.0362977,-6.8884277,0.145,0.469
3311302102003,35.2904681,-4.888916,0.024,0.487
3313020121121,29.1809408,-10.2502441,-0.347,0.397
3313100031222,31.5129954,-5.0866699,-0.219,0.481
3311312220223,34.4612768,-2.779541,-0.389,0.427
3313010120002,31.6253207,-7.7233887,-0.26,0.527
3313010121330,31.5317257,-7.4157715,-0.648,0.448
3311233112301,32.9072618,-5.8557129,-0.665,0.419
3313010110102,31.9241921,-7.2839355,-0.238,0.528
3311230323123,33.2203073,-7.4377441,0.201,0.495
3311312032210,34.9489902,-2.4060059,-0.25,0.494
3311302000332,35.3263298,-5.4821777,-0.356,0.431
3311232031003,32.8149779,-7.8771973,-0.197,0.434
3311233223012,32.0732651,-6.8005371,-0.272,0.414
3311303113002,35.2904681,-2.9772949,1.113,0.511
3311233311003,32.5190256,-5.7678223,-0.055,0.388
3311232012121,32.9441484,-7.9650879,-0.17,0.443
3311213300102,34.85889,-6.229248,0.329,0.523
3311213333300,34.3706444,-5.7019043,-0.182,0.529
3311321010132,34.2435942,-3.7243652,-0.128,0.444
3311230221313,33.3305278,-8.0969238,0.249,0.462
3311231022000,33.8612926,-7.0202637,0.449,0.562
3311232212132,32.3335585,-7.9431152,0.274,0.473
3313003302013,29.9644524,-9.0637207,-0.4,0.416
3311223331013,32.2220954,-8.536377,0.236,0.559
3311230321303,33.3305278,-7.4377441,-0.273,0.535
3313010113332,31.6627324,-7.064209,-0.096,0.425
3311223233031,32.0546442,-9.239502,-0.485,0.467
3313001102223,31.6627324,-9.107666,-0.231,0.388
3311312200301,34.8047824,-2.6916504,0.044,0.413
3311302311200,34.8047824,-4.3835449,0.295,0.471
3311312321102,34.5699059,-1.8347168,0.155,0.427
3313010130102,31.6253207,-7.2839355,0.079,0.495
3311302003023,35.2545905,-5.4162598,-0.062,0.422
3311303222301,34.3706444,-4.0979004,-0.602,0.431
3311230322001,33.2754349,-7.701416,-0.191,0.489
3313013130121,30.4013061,-5.8557129,0.18,0.501
3311303122001,35.0209992,-3.482666,0.318,0.483
3311320101202,34.2072589,-4.7351074,-0.82,0.439
3311321213021,33.5322367,-3.6584473,-0.595,0.421
3311233103212,32.8888127,-6.0974121,-0.23,0.478
3311231320200,33.3488843,-6.3171387,0.04,0.394
3311230232213,33.1835362,-8.0090332,-0.55,0.456
3311231330323,33.2938031,-5.8557129,-0.434,0.407
3311232103113,32.962586,-7.3937988,-0.186,0.448
3313010012113,31.7748771,-7.9211426,-0.354,0.448
3313003203312,29.8882805,-9.5251465,-0.672,0.472
3311232022231,32.5745912,-8.3605957,-0.308,0.451
3313003110223,30.6095493,-8.7561035,-0.698,0.406
3313010211122,31.2879394,-7.8112793,-0.206,0.478
3313100200223,31.212801,-5.592041,-0.76,0.384
3313010012132,31.7375107,-7.9431152,-0.394,0.463
3313011003222,31.6627324,-6.8444824,-0.286,0.417
3311320111212,34.2072589,-4.3395996,-0.407,0.438
3313100311323,31.212801,-4.2736816,-0.354,0.436
3313003011202,30.6473638,-9.3054199,0.32,0.446
3313003203122,29.9263737,-9.5690918,-0.359,0.467
3313010103200,31.7188218,-7.5476074,-0.592,0.468
3311230303322,33.440609,-7.4597168,-0.575,0.505
3311232131130,32.7965096,-7.064209,0.06,0.444
3313010233333,30.7607184,-7.7453613,-0.204,0.5
3311312231133,34.5337119,-2.1203613,-0.694,0.398
3311302032103,35.0030029,-5.1525879,-0.241,0.549
3311322221001,32.2406821,-5.4162598,-0.677,0.39
3311303030221,35.0569799,-3.8342285,0.017,0.538
3313001203000,31.194007,-9.6569824,-0.446,0.418
3313001310122,31.2879394,-8.6901855,-0.597,0.443
3313010021102,31.6253207,-8.1628418,0.453,0.519
3311223131331,32.7225981,-8.4484863,-0.308,0.497
3311233213011,32.3892386,-6.427002,-0.124,0.504
3311320121220,33.8977765,-4.7351074,-0.573,0.437
3313100023311,31.4192877,-5.2844238,-0.3,0.468
3311232202330,32.277844,-8.2946777,-0.196,0.496
3313100021123,31.587894,-5.3283691,-0.377,0.408
3311223301301,32.4634255,-8.8439941,-0.504,0.51
3311232102203,32.8888127,-7.701416,0.258,0.506
3313010031201,31.569175,-7.8771973,-0.33,0.513
3311321003302,34.0617609,-3.9440918,-0.202,0.423
3311300203120,35.844534,-5.3503418,1.252,0.613
3311321122013,33.8430448,-3.4387207,-0.576,0.425
3311303301120,34.8408581,-3.2409668,-0.293,0.435
3311232101200,33.054716,-7.5476074,-0.385,0.512
3313001203100,31.194007,-9.5690918,0.095,0.414
3313012020212,30.3444351,-8.3825684,-0.773,0.394
3311233022310,32.6116159,-6.8884277,-0.393,0.436
3313010112231,31.6814326,-7.3059082,-0.525,0.463
3313013200311,30.0595852,-6.8664551,0.208,0.476
3311233031232,32.7041107,-6.4489746,-0.278,0.47
3311322013321,32.8703597,-4.9768066,-0.333,0.523
3311233132010,32.6856194,-5.9216309,-0.554,0.466
3311303210021,34.8408581,-3.8342285,-0.406,0.402
3313001113332,31.6627324,-8.470459,-0.613,0.412
3313010121131,31.6066092,-7.3937988,-0.424,0.485
3311303323213,34.3525062,-3.2629395,-0.345,0.459
3313010211212,31.2503777,-7.8552246,-0.121,0.562
3313011232312,30.7984737,-6.5368652,0.055,0.487
3311302033131,34.9850026,-4.9328613,-0.359,0.489
3311321021211,33.9342448,-3.9660645,-0.219,0.402
3313100202103,31.1752094,-5.5041504,-0.322,0.383
3313003322012,29.6594156,-9.0856934,-0.417,0.466
3311231021112,33.988918,-6.7126465,0.846,0.572
3313013133012,30.2685558,-5.7458496,-0.494,0.409
3311231023033,33.8065375,-6.7785645,0.81,0.574
3313001232302,30.7984737,-9.3933105,-0.651,0.414
3311312303322,34.6060841,-1.8347168,-0.01,0.594
3313011031313,31.5504522,-6.3391113,-0.609,0.39
3311320030031,33.9706975,-5.1965332,0.103,0.508
3311322001101,33.1283507,-5.3283691,-0.324,0.424
3313013111021,30.7040578,-5.7678223,-0.767,0.39
3311231213223,33.440609,-6.4709473,-0.509,0.435
3311232332220,31.9801229,-7.3718262,-0.196,0.473
3311320230003,33.4039307,-5.2404785,-0.246,0.473
3313011002300,31.7188218,-6.932373,-0.015,0.507
3313100312131,31.1564079,-4.4055176,-0.406,0.401
3313001011312,31.8495649,-9.173584,-0.408,0.5
3311322022032,32.6301225,-5.5700684,-0.457,0.39
3311320303032,33.5139189,-4.6911621,-0.319,0.41
3313001030333,31.5129954,-9.3273926,-0.267,0.418
3311231321010,33.4222718,-6.0974121,-0.518,0.478
3313012101210,30.6662655,-7.5036621,-0.737,0.39
3313001011200,31.8682273,-9.3054199,-0.336,0.413
3311303123120,34.9850026,-3.2409668,-0.169,0.458
3311320022100,33.8612926,-5.526123,0.858,0.575
3313001003230,31.6814326,-9.6130371,-0.719,0.436
3313001103121,31.7561958,-8.8439941,-0.538,0.393
3311231113312,34.0617609,-5.657959,-0.188,0.487
3311230223011,33.2754349,-8.1848145,-0.645,0.488
3313001210311,31.2691604,-9.3273926,-0.852,0.427
3311232110211,33.054716,-7.3059082,-0.304,0.491
3311321130201,33.9342448,-3.1311035,-0.568,0.398
3311303021232,35.0389916,-3.9880371,0.002,0.449
3311332220020,32.2035049,-2.8015137,-0.119,0.405
3311232302031,32.3521223,-7.6574707,-0.443,0.413
3311303022102,35.0030029,-4.119873,-0.425,0.436
3311303311033,34.8228222,-2.911377,0.146,0.463
3311223301033,32.4819627,-8.8879395,-0.254,0.509
3311233011102,33.1099478,-6.4050293,-0.496,0.422
3313003010130,30.7040578,-9.3493652,-0.58,0.385
3311232000232,32.9994495,-8.3825684,-0.712,0.466
3311231200002,33.6969222,-7.0202637,-0.208,0.457
3311233133121,32.6486253,-5.6799316,-0.091,0.412
3311211330113,35.7197574,-5.8117676,0.636,0.584
3311213303121,34.6964607,-6.0314941,0.028,0.468
3313003033222,30.1546268,-9.3054199,0.054,0.467
3311320302302,33.4772717,-4.822998,-0.667,0.386
3313010100133,31.8868861,-7.5695801,-0.626,0.433
3311233132002,32.6671243,-5.9655762,-0.403,0.435
3311223323001,32.0918821,-8.9318848,-0.095,0.411
3311213300200,34.8047824,-6.3171387,-0.034,0.538
3313003131311,30.3633958,-8.4484863,-0.729,0.412
3313013113201,30.5149486,-5.7678223,-0.32,0.523
3311233012212,32.8888127,-6.6247559,0.057,0.521
3313001033100,31.4942613,-9.2175293,-0.57,0.414
3311223303031,32.3521223,-8.8879395,-0.189,0.455
3311302231100,34.587997,-4.9987793,-0.047,0.486
3313012013200,30.5149486,-7.8991699,0.256,0.474
3311231301010,33.7152012,-6.0974121,-0.518,0.44
3311232202331,32.277844,-8.2727051,-0.404,0.446
3311231120103,33.988918,-6.2072754,0.088,0.499
3311322022000,32.6856194,-5.6140137,-0.196,0.411
3313010122020,31.456782,-7.7233887,-0.307,0.464
3311320201320,33.6054691,-5.3503418,-0.254,0.542
3311231200310,33.642062,-6.8884277,-0.247,0.52
3311302231101,34.587997,-4.9768066,0.399,0.506
3311320303310,33.4955973,-4.6032715,-0.279,0.42
3311213330212,34.4975022,-5.9216309,-0.509,0.499
3313101022020,31.456782,-4.2077637,0.022,0.515
3311302030231,35.0569799,-5.1965332,0.807,0.595
3313011020200,31.569175,-7.0202637,-0.433,0.388
3311330021002,33.988918,-2.6257324,-0.548,0.386
3313012102111,30.5906366,-7.5695801,0.226,0.474
3311213132202,34.9309781,-5.9655762,0.042,0.478
3313001112012,31.7748771,-8.7341309,-0.12,0.502
3313003000203,30.6473638,-9.810791,-0.2,0.393
3311322001030,33.0915411,-5.3942871,-0.02,0.449
3313010212332,31.0623449,-7.9431152,-0.399,0.453
3311302030101,35.164827,-5.1525879,-0.168,0.415
3311231332011,33.2754349,-5.8996582,-0.947,0.406
3313102200303,30.040566,-5.5041504,-0.155,0.493
3311302302130,34.6964607,-4.7790527,-0.126,0.519
3313010102213,31.7001291,-7.6574707,-0.318,0.535
3311233232211,32.0173911,-6.6027832,-0.584,0.423
3311232302011,32.3892386,-7.6574707,-0.657,0.436
3311233201300,32.4634255,-6.7565918,0.315,0.518
3311223333033,32.0360196,-8.536377,-0.192,0.438
3311302200133,34.8228222,-5.4602051,-0.333,0.503
3311303132112,35.0030029,-3.0212402,1.168,0.577
3311303222031,34.4069092,-4.1418457,-0.328,0.407
3311323332103,32.0732651,-3.0432129,0.057,0.407
3311223320310,32.1663125,-8.9978027,-0.349,0.436
3311321121030,33.9706975,-3.2849121,-0.499,0.485
3313100020323,31.5129954,-5.5041504,0.836,0.524
3311233320322,32.1104954,-6.229248,-0.554,0.407
3311213110033,35.3980054,-5.8996582,0.203,0.496
3311230313321,33.4589423,-7.0861816,0.061,0.484
3311312230210,34.515609,-2.4060059,-0.265,0.437
3313100320201,30.9681888,-4.888916,0.018,0.429
3313003011233,30.6095493,-9.239502,-0.016,0.429
3311320103132,34.0981589,-4.6032715,0.802,0.512
3311302333110,34.4431582,-4.251709,-0.275,0.428
3311232320001,32.2406821,-7.701416,-0.391,0.434
3311223121323,32.7041107,-8.8439941,-0.223,0.415
3313013111002,30.7229484,-5.7897949,-0.297,0.414
3311330000222,34.1709079,-2.8015137,-0.599,0.402
3311213231222,34.4612768,-6.4929199,0.256,0.481
3311302320230,34.4793915,-4.8669434,-0.183,0.461
3311302123200,34.9489902,-4.7351074,-0.181,0.478
3311223332113,32.0732651,-8.6242676,0.336,0.586
3313011121220,31.5317257,-6.1413574,-0.667,0.39
3311223111300,33.054716,-8.5144043,-0.301,0.478
3311231030213,33.9160126,-6.6027832,-0.034,0.455
3311320201001,33.7152012,-5.4162598,-0.356,0.472
3311320123023,33.8065375,-4.7131348,-0.223,0.434
3311320130230,33.8977765,-4.5153809,-0.436,0.414
3313010302233,31.0623449,-7.6574707,-0.318,0.476
3311320232011,33.2754349,-5.1965332,-0.574,0.423
3313003202112,29.9644524,-9.7009277,-0.301,0.447
3313003000101,30.7418353,-9.7229004,-0.439,0.448
3311223133210,32.6116159,-8.5583496,-0.124,0.462
3313001102330,31.6814326,-8.9978027,-0.576,0.392
3311230330101,33.4222718,-7.2619629,-0.099,0.48
3313010101133,31.8868861,-7.3937988,0.067,0.48
3311320211301,33.642062,-4.9768066,0.346,0.516
3313003231231,29.7166808,-9.239502,0.122,0.417
3313010031312,31.5504522,-7.767334,0.041,0.509
3311233032103,32.6671243,-6.5588379,-0.815,0.498
3311302320301,34.515609,-4.8010254,0.349,0.5
3313003213333,29.8501727,-9.1516113,-0.344,0.418
3311303202212,34.6422466,-4.1638184,-0.163,0.416
3311233012313,32.8888127,-6.5148926,-0.148,0.443
3311231210130,33.6786394,-6.5368652,-0.341,0.439
3313010113313,31.7001291,-7.0422363,-0.101,0.498
3313010112310,31.7188218,-7.2399902,-0.428,0.449
3311302231010,34.587997,-5.0427246,-0.589,0.515
3313010213101,31.194007,-7.7893066,-0.636,0.403
3313011011200,31.8682273,-6.4929199,0.303,0.476
3313001320200,30.9681888,-9.1296387,-0.673,0.405
3311223121330,32.7225981,-8.8220215,-0.39,0.406
3311231202110,33.5688607,-6.8884277,0.103,0.587
3313003110000,30.7418353,-8.7780762,-0.045,0.512
3311231131330,33.8977765,-5.657959,-0.07,0.495
3311322000100,33.1283507,-5.526123,-0.474,0.47
3311233223000,32.0918821,-6.8444824,-0.257,0.423
3311312023323,34.894942,-2.5158691,0.664,0.561
3311303213223,34.6060841,-3.6584473,-0.84,0.4
3311232022300,32.6116159,-8.338623,-0.563,0.462
3313010203321,31.081165,-8.1408691,-0.28,0.418
3311330001011,34.2980679,-2.5598145,-0.277,0.396
3313010230311,30.9681888,-7.9211426,-0.328,0.422
3313100030120,31.6066092,-5.1745605,-0.273,0.387
3311231122101,33.8612926,-6.2072754,-0.67,0.483
3311302033003,35.0030029,-5.0646973,-0.28,0.513
3311312033013,35.0030029,-2.208252,0.057,0.528
3311320010322,34.1709079,-5.1745605,-0.465,0.47
3311303301133,34.8228222,-3.1750488,-0.246,0.482
3313010130032,31.587894,-7.3278809,0.366,0.519
3311232031000,32.8334424,-7.8991699,-0.231,0.447
3313100313130,31.1564079,-4.251709,-0.663,0.405
3313001311332,31.212801,-8.470459,-0.723,0.39
3313001023100,31.4942613,-9.5690918,0.013,0.433
3311320030113,33.988918,-5.1086426,0.124,0.529
3311231103311,34.0799618,-5.9875488,-0.262,0.439
3311232002000,32.9810197,-8.4265137,-0.419,0.432
3311232332101,32.0918821,-7.2619629,0.064,0.523
3313101112103,31.7748771,-3.0432129,-0.577,0.385
3311223231300,32.1663125,-9.2175293,-0.306,0.458
3311302030133,35.1109213,-5.1086426,-0.365,0.429
3313011203202,31.0999813,-6.8444824,-0.136,0.407
3311302031003,35.1468624,-5.0646973,-0.136,0.438
3311232200223,32.4077911,-8.404541,-0.73,0.44
3313003001010,30.7418353,-9.6130371,0.269,0.466
3313100110103,31.9241921,-4.4494629,0.98,0.537
3313100033031,31.456782,-5.020752,-0.579,0.385
3311320312300,33.4955973,-4.4714355,-0.244,0.414
3313001302112,31.1752094,-8.9978027,-0.024,0.465
3313012232213,29.5830112,-8.0090332,0.065,0.453
3313001301133,31.2879394,-8.8000488,-0.6,0.474
3311321230112,33.4039307,-3.7243652,-0.305,0.521
3311232331301,32.1663125,-7.0861816,-0.597,0.418
3313011001223,31.8122286,-6.8225098,0.071,0.469
3311302131330,35.0569799,-4.251709,-0.594,0.402
3313100201331,31.2315912,-5.2844238,-0.956,0.445
3311213302123,34.6783932,-6.2072754,-0.122,0.484
3313001010032,31.8868861,-9.4372559,0.388,0.541
3311302130120,35.1288938,-4.4714355,-0.091,0.474
3313010033201,31.4192877,-7.8771973,-0.178,0.484
3311302133203,34.9309781,-4.3615723,-0.402,0.467
3313001303032,31.1376028,-8.9099121,-0.131,0.509
3313003332312,29.5830112,-8.6462402,-0.423,0.418
3313001201111,31.344254,-9.5031738,-0.279,0.444
3311322113312,32.8888127,-4.251709,-0.031,0.456
3313001220113,31.0246937,-9.6789551,0.0,0.494
3313010210031,31.3067147,-8.0090332,-0.429,0.433
3311233211300,32.4634255,-6.4050293,0.203,0.478
3311233120301,32.7595615,-6.2072754,-0.354,0.409
3313001123121,31.456782,-8.8439941,-0.33,0.427
3311230233233,33.1467497,-7.833252,0.229,0.439
3311232201130,32.500496,-8.1188965,-0.649,0.504
3311321202010,33.5688607,-4.1638184,-0.013,0.4
3311231302101,33.5688607,-6.2072754,0.124,0.419
3313012001323,30.6095493,-8.1408691,-0.513,0.416
3311330021210,33.9342448,-2.5817871,-0.429,0.416
3311232210211,32.4634255,-8.0090332,-0.665,0.393
3313012012122,30.5338761,-7.9870605,-0.298,0.44
3313001220030,31.0058624,-9.7888184,-0.841,0.402
3313010321012,31.0246937,-7.5036621,-0.586,0.414
3313001001333,31.8122286,-9.5031738,-0.471,0.423
3313001320121,31.0058624,-9.0197754,-0.045,0.511
3313010003321,31.6814326,-8.1408691,0.194,0.48
3311303303011,34.7325837,-3.2629395,-0.137,0.408
3313001312321,31.081165,-8.6682129,-0.729,0.392
3313010113132,31.7375107,-7.064209,-0.31,0.485
3311303022010,35.0209992,-4.1638184,-0.025,0.455
3313010032330,31.3817783,-7.9431152,0.469,0.519
3311303121002,35.1468624,-3.3288574,-0.216,0.496
3311233101311,33.054716,-5.9875488,-0.205,0.404
3311211332123,35.5411658,-5.8557129,-0.365,0.479
3313001212320,31.081165,-9.3933105,-0.363,0.446
3311233303313,32.2964193,-5.9875488,-0.281,0.413
3311231111303,34.2072589,-5.6799316,-0.346,0.492
3313003212213,29.8882805,-9.4152832,-0.124,0.477
3313002333010,29.6785076,-9.9645996,0.097,0.472
3311231131321,33.8977765,-5.6799316,-0.089,0.481
3311231312201,33.4955973,-5.9436035,-0.45,0.427
3313011210213,31.2503777,-6.6027832,0.174,0.471
3311230310223,33.5871669,-7.3498535,-0.617,0.551
3311302002302,35.218697,-5.526123,-0.74,0.416
3313003201133,30.0786009,-9.5031738,-0.095,0.481
3313001203001,31.194007,-9.6350098,-0.265,0.524
3311320312033,33.5139189,-4.4934082,-0.388,0.412
3313010203232,31.0623449,-8.2067871,-0.554,0.388
3311233303220,32.277844,-6.1413574,-0.314,0.394
3311320123220,33.7517474,-4.7351074,0.022,0.468
3311321120332,33.8795365,-3.3728027,-1.178,0.437
3311223231220,32.1291049,-9.3054199,-0.122,0.472
3313012201200,30.0595852,-8.2507324,-0.837,0.383
3311232130233,32.7041107,-7.3059082,-0.423,0.499
3311223322312,31.9987589,-8.9978027,-0.252,0.412
3313021003213,29.2768159,-9.5910645,0.05,0.429
3313003101110,30.7418353,-8.8220215,0.424,0.424
3311233113002,32.962586,-5.7897949,-0.608,0.405
3311231032023,33.8065375,-6.6467285,-0.062,0.489
3311231012221,34.043556,-6.6467285,-0.661,0.505
3311233000230,33.0178755,-6.9763184,-0.561,0.432
3311303021321,35.0569799,-3.9221191,-0.88,0.464
3313100122313,31.4005349,-4.7570801,-0.331,0.382
3311232001230,33.0178755,-8.2067871,-0.451,0.434
3311231232021,33.238687,-6.6467285,-0.92,0.418
3313011032310,31.4192877,-6.5368652,-0.862,0.41
3311232103022,32.925707,-7.5476074,-0.501,0.477
3311231130103,33.988918,-5.8557129,0.027,0.46
3313003010332,30.6095493,-9.3493652,0.364,0.459
3311230213023,33.5139189,-7.8771973,0.863,0.539
3311302033231,34.912962,-5.020752,-0.244,0.475
3311223231302,32.1477106,-9.2175293,-0.005,0.485
3311302312310,34.6603219,-4.4274902,-0.173,0.504
3311303121321,35.0569799,-3.2189941,-0.476,0.463
3311321131101,34.0071346,-2.8674316,-0.107,0.401
3311233010020,33.0915411,-6.6687012,-0.467,0.42
3311233202200,32.3149908,-7.0202637,-0.388,0.457
3311231211003,33.6969222,-6.4709473,-0.14,0.435
3311232020220,32.7225981,-8.4265137,-0.083,0.521
3311322212011,32.3892386,-5.1965332,-0.274,0.411
3313100110123,31.8868861,-4.4494629,-0.144,0.441
3311223301231,32.4263397,-8.8879395,-0.514,0.475
3311302213210,34.6603219,-5.0427246,-0.002,0.509
3311232120011,32.8334424,-7.6574707,-0.528,0.473
3311320013103,34.1345412,-4.9768066,-0.1,0.523
3313001322200,30.8173458,-9.1296387,0.582,0.49
3311223301001,32.5375513,-8.9318848,-0.647,0.449
3311213330131,34.5518109,-5.8117676,-0.648,0.472
3311211333302,35.5053996,-5.7019043,-0.463,0.436
3313001213223,31.0623449,-9.2834473,-0.738,0.489
3311323230002,32.2220954,-3.8562012,-0.083,0.459
3313001201303,31.2503777,-9.5471191,-0.281,0.418
3311232032003,32.6671243,-8.0529785,-0.5,0.423
3311223323213,31.9987589,-8.8879395,-0.034,0.439
3311230231332,33.2938031,-7.767334,-0.006,0.514
3311233130100,32.8334424,-5.8776855,-0.257,0.409
3313003002121,30.5528,-9.7229004,0.563,0.528
3313011011233,31.8122286,-6.427002,-0.054,0.387
3311223111302,33.0362977,-8.5144043,0.036,0.466
3311303221223,34.4612768,-4.0100098,-0.154,0.433
3313003211121,30.0976128,-9.1955566,0.492,0.546
3313010022011,31.4942613,-8.3605957,-0.352,0.471
3313001021111,31.6440285,-9.5031738,-0.077,0.521
3311312201023,34.8228222,-2.6037598,-0.689,0.388
3311233201123,32.4819627,-6.7346191,0.009,0.553
3313010120013,31.6253207,-7.6574707,0.051,0.51
3313020110110,29.52567,-10.0524902,0.499,0.47
3311323130333,32.7041107,-2.9992676,-0.014,0.393
3311303031302,35.0749644,-3.5925293,-0.235,0.478
3313011333120,30.8550788,-5.7019043,-0.428,0.505
3311320131321,33.8977765,-4.2736816,-0.154,0.388
3313010031103,31.6253207,-7.7893066,0.357,0.513
3313003132203,30.1926178,-8.7561035,-0.546,0.4
3311312220222,34.4612768,-2.8015137,-0.159,0.408
3313010033003,31.4755236,-7.8771973,0.415,0.501
